"angle","species","specimenId","mimicType","imageabletype","imageableid","created_at","updated_at","id","kingdom","phylum","class","order","family","genus","taxonRank","scientificName","scientificNameAuthorship","vernacularName","description","individualCount","bodylength","sex","lifeStage","form","notes","idconfidence","other","ref","disposition","numphotos","Ant.mimic.","Sex","Notes","Done.","accuracy"
"Lateral","Formicid13 sp1","843","model","Specimen",843,"2017-07-02 09:38:57 UTC","2017-07-02 09:39:00 UTC",843,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formicid13","Species","Formicid13 sp1","","","Golden bum ant",1,5.6,"","","","Pickled in 70% ethanol, 12-Jul-2017.","","","","In collection",4,NA,NA,NA,NA,0.744076594869539
"Lateral","Rhombonotus sp2","844","mimic","Specimen",844,"2017-07-02 09:33:42 UTC","2017-07-02 09:33:45 UTC",844,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Shiny black ant mimicking jumper, red legs",1,3.2,"","Juvenile","","Pickled in 70% ethanol, 20-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",11,NA,NA,NA,NA,0.632396753526464
"Lateral","Rhombonotus sp2","845","mimic","Specimen",845,"2017-06-27 12:51:16 UTC","2017-06-27 12:51:17 UTC",845,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Small black ant mimicking jumper, thick front legs",1,4.9,"Male","","","Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus tentative","Ant-mimic spider","KS.129734","Aus Mus",13,NA,NA,NA,NA,0.609872027543322
"Lateral","Rhombonotus sp2","846","mimic","Specimen",846,"2017-08-14 12:33:00 UTC","2017-08-14 12:33:04 UTC",846,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Small black ant mimicking jumper, thick front legs",1,4.2,"Female","","","Pickled in 70% ethanol, 14-Jul-2017.","Aus Mus tentative","Ant-mimic spider","KS.129735","Aus Mus",8,NA,NA,NA,NA,0.619359735767245
"Lateral","Rhombonotus sp2","847","mimic","Specimen",847,"2017-08-13 04:26:12 UTC","2017-08-13 04:26:15 UTC",847,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Shiny black ant mimicking jumper, red legs",1,3.1,"","Juvenile","","Refused to walk for motion video.
Pickled in 70% ethanol, 20-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",8,NA,NA,NA,NA,0.501460949694621
"Lateral","Cosmophasis thalassina","849","non-mimic","Specimen",849,"2017-07-08 02:04:55 UTC","2017-07-08 02:05:01 UTC",849,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper",1,3.7,"","Juvenile","","Pickled in 100% ethanol, 28-Aug-2017.
Ravi thought C. baehrae but not known from this area; need adult","Aus Mus tentative","","AA.1405","Aus Mus",10,NA,NA,NA,NA,0.418254480420449
"Lateral","Heteroptera2 sp1","851","mimic","Specimen",851,"2017-08-16 11:13:00 UTC","2017-08-16 11:13:01 UTC",851,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small black ant mimic bug",1,2.9,"","Adult","","Its wings aren't sitting in place correctly.
Pickled in 70% ethanol, 12-Jul-2017.","","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.734391641562007
"Lateral","Rhombonotus sp3","857","mimic","Specimen",857,"2017-08-12 12:48:29 UTC","2017-08-12 12:48:32 UTC",857,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp3","","","Small black ant mimicking jumper",NA,2,"","Juvenile","","Aus Mus ID notes: Ravi's ID, HS says too young to identify 

Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",9,NA,NA,NA,NA,0.597194483991946
"Lateral","Colobathristid1 sp1","884","mimic","Specimen",884,"2017-08-17 14:49:39 UTC","2017-08-17 14:49:42 UTC",884,"Animalia","Arthropoda","Insecta","Hemiptera","Colobathristidae","Colobathristid1","Species","Colobathristid1 sp1","","","Green ant mimicking bug",1,7,"","","","Colour has faded a bit. Pickled in 70% ethanol, 03-June-2017.
Presumably a mimic of Oecophylla smaragdina.","0","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.626661289849656
"Lateral","Heteroptera2 sp1","892","mimic","Specimen",892,"2017-08-16 11:08:18 UTC","2017-08-16 11:10:19 UTC",892,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small ant mimic bug",1,3.1,"","","","Pickled in 70% ethanol, 03-June-2017.","","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.647313383445709
"Lateral","Cosmophasis thalassina","897","mimic","Specimen",897,"2017-07-08 02:56:02 UTC","2017-07-08 02:56:05 UTC",897,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper, brown abdomen",1,3.7,"","Juvenile","","ID unknown.
Pickled in 70% ethanol, 20-Jul-2017.","","Ant-mimic spider","AA.1405","Aus Mus",8,NA,NA,NA,NA,0.4429446491089
"Lateral","Cosmophasis thalassina","900","mimic","Specimen",900,"2017-07-08 05:38:34 UTC","2017-07-08 05:38:37 UTC",900,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper, brown abdomen",1,4.4,"","juvenile","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.","","Ant-mimic spider","AA.1405","Aus Mus",7,NA,NA,NA,NA,0.271613701978221
"Lateral","Cosmophasis thalassina","901","non-mimic","Specimen",901,"2017-07-18 11:56:16 UTC","2017-07-18 11:56:25 UTC",901,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper, brown abdomen",1,3.9,"","","","","","","","Alive in lab",16,NA,NA,NA,NA,0.415600273828464
"Lateral","Myrmarachne macleayana","902","mimic","Specimen",902,"2017-08-14 13:18:41 UTC","2017-08-14 13:18:44 UTC",902,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Golden bum ant mimicking jumper",1,6.1,"","","forma foreli","Pickled in 70% ethanol, 14-Aug-2017.","","Ant-mimic spider","","Michael Kelly",13,NA,NA,NA,NA,0.647993468256728
"Lateral","Heteroptera2 sp1","910","mimic","Specimen",910,"2017-08-16 11:17:44 UTC","2017-08-16 11:17:45 UTC",910,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small ant-like bug",1,3.1,"","","","Possibly a mimic. Pickled in 70% ethanol, 03-June-2017.","","Ant mimic bug","","In collection",4,NA,NA,NA,NA,0.573919967980928
"Lateral","Myrmarachne juvenile","911","mimic","Specimen",911,"2017-08-18 14:16:10 UTC","2017-08-18 14:16:13 UTC",911,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne juvenile","","","Small black ant mimicking jumper",1,2.5,"","Juvenile","","Aus mus notes: Ravi's ID, HS says too young to identify.
Pickled in 70% ethanol, 11-Jul-2017.","","Ant-mimic spider","AA.1403","Aus Mus",11,NA,NA,NA,NA,0.584551535641932
"Lateral","Cosmophasis micarioides","913","mimic","Specimen",913,"2017-07-08 07:01:43 UTC","2017-07-08 07:01:46 UTC",913,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis micarioides","(L. Koch, 1880)","","Iridescent green jumper",1,5.2,"","Adult","","First photos are juvenile, later adult. Juvenile body length was 4.8.","","Ant-mimic spider","","Lizzy Lowe",15,NA,NA,NA,NA,0.474317820080986
"Lateral","Myrmarachne macleayana","914","mimic","Specimen",914,"2017-08-14 14:33:54 UTC","2017-08-14 14:33:57 UTC",914,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Small black ant mimicking jumper",NA,3.5,"","","Forma robsoni","Very ant-like in life.
Pickled in 70% ethanol, 21-Aug-2017.","","Ant-mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.658470957509693
"Lateral","Heteroptera2 sp1","915","mimic","Specimen",915,"2017-08-16 11:16:12 UTC","2017-08-16 11:16:14 UTC",915,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small ant-like bug",NA,3.1,"","","","Pickled in 70% ethanol, 03-June-2017.","","Ant mimic bug","","In collection",4,NA,NA,NA,NA,0.427184491850415
"Lateral","Cosmophasis baehrae","919","non-mimic","Specimen",919,"2017-08-09 03:47:18 UTC","2017-08-09 03:47:20 UTC",919,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis baehrae","(Zabka & Waldock, 2012)","","Small irridescent jumper",1,4.1,"","","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.
Juveniles look like small black ants","0","","","Michael Kelly",10,NA,NA,NA,NA,0.324708749841427
"Lateral","Judalana lutea","920","mimic","Specimen",920,"2017-07-15 03:57:15 UTC","2017-07-15 03:57:16 UTC",920,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Judalana","Species","Judalana lutea","(Rix, 1999)","","Strobe ant mimic",1,3.4,"Female","juvenile","","Aus mus notes: probably Judalan sp. - colour pattern matches; but adult male needed to be sure.
Pickled in 70% ethanol, 20-Jul-2017.
","","Ant-mimic spider","AA.1403","Aus Mus",9,NA,NA,NA,NA,0.519168807469179
"Lateral","Judalana lutea","921","mimic","Specimen",921,"2017-07-15 04:34:21 UTC","2017-07-15 04:34:23 UTC",921,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Judalana","Species","Judalana lutea","(Rix, 1999)","","",1,3,"Female","","","Aus mus notes: probably Judalana or Rhombonotus.
Pickled in 70% ethanol, 05-July-2017. Sue thinks this looks like a bee - Dorsal - color & shape; Lateral - body bands/segments","","Ant-mimic spider","AA.1403","Aus Mus",8,NA,NA,NA,NA,0.645645413983591
"Lateral","Salticid17 sp1","925","mimic","Specimen",925,"2017-07-05 14:59:48 UTC","2017-07-05 23:02:16 UTC",925,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Salticid17","Species","Salticid17 sp1","","","Small black ant mimicking jumper",1,2.5,"","Juvenile","","Aus mus notes: Fissident juvenile, cannot go further.
Constantly on the move, like an ant. Possibly a juvenile Ligonipes?
Pickled in 70% ethanol, 11-Jul-2017.","","Ant-mimic spider","AA.1403","Aus Mus",11,NA,NA,NA,NA,0.505830413036189
"Lateral","Salticid18 sp1","926","non-mimic","Specimen",926,"2017-07-06 08:10:44 UTC","2017-07-06 08:10:48 UTC",926,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Salticid18","Species","Salticid18 sp1","","","Small black jumper",1,2.3,"","Juvenile","","Pickled in 70% ethanol, 12-Jul-2017.","","","","In collection",9,NA,NA,NA,NA,0.345722609660783
"Lateral","Cosmophasis thalassina","927","mimic","Specimen",927,"2017-07-06 13:36:32 UTC","2017-07-06 13:36:35 UTC",927,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper",1,3.8,"","juvenile","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.","Robert Whyte","Ant-mimic spider","AA.1405","Aus Mus",8,NA,NA,NA,NA,0.400359054527126
"Lateral","Judalana lutea","931","mimic","Specimen",931,"2017-07-15 06:14:28 UTC","2017-07-15 06:14:31 UTC",931,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Judalana","Species","Judalana lutea","(Rix, 1999)","","Strobe ant mimic",1,3.6,"","juvenile","","Aus mus notes: Judalana or Rhombonotus.
Pickled in 70% ethanol, 20-Jul-2017.","","Ant-mimic spider","AA.1403","Aus Mus",9,NA,NA,NA,NA,0.527699514724787
"Lateral","Cosmophasis baehrae","939","non-mimic","Specimen",939,"2017-07-19 14:22:23 UTC","2017-07-19 14:22:26 UTC",939,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis baehrae","(Zabka & Waldock, 2012)","","Small irridescent jumper",1,3.4,"","","","Pickled in 70% ethanol, 20-Jul-2017.
Juveniles look like small black ants.","0","","","In collection",8,NA,NA,NA,NA,0.408231979401583
"Lateral","Cosmophasis thalassina","940","mimic","Specimen",940,"2017-07-18 11:40:39 UTC","2017-07-18 11:40:44 UTC",940,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small brown jumper",1,4,"","","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.","","Ant mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.321124650641965
"Lateral","Myrmarachne macleayana","942","mimic","Specimen",942,"2017-08-14 15:17:23 UTC","2017-08-14 15:17:27 UTC",942,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Small black ant mimicking jumper",NA,3.7,"","","Forma robsoni","Very ant-like in life","","Ant-mimic spider","","Alive in lab",9,NA,NA,NA,NA,0.644044289882313
"Lateral","Iridonyssus kohouti","951","mimic","Specimen",951,"2017-08-18 13:38:37 UTC","2017-08-18 13:38:40 UTC",951,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Iridonyssus","Species","Iridonyssus kohouti","(Raven, 2015)","","Small black ant-like spider",1,2.8,"","","","Probable mimic. Found sheltering with ants (specimen 950). Observed by Chris to behave like the ants it was with, including antennal illusion. 
Pickled in 100% ethanol, 28-Aug-2017.","","Ant mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.337634401526661
"Lateral","Poecilipta kohouti","977","mimic","Specimen",977,"2017-08-09 06:40:50 UTC","2017-08-09 06:40:52 UTC",977,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta kohouti","(Raven, 2015)","","",1,4.4,"","","","","Aus museum","Ant-mimic spider","","AM collection",2,NA,NA,NA,NA,0.486033129527912
"Lateral","Myrmarachne formicaria","CRS101","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.447272919657559
"Lateral","Myrmarachne erythrocephala","JMS116","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.563936965646618
"Lateral","Myrmarachne erythrocephala","JMS117","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.522279206519922
"Lateral","Myrmarachne macleayana","JMS120","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.620309756823082
"Lateral","Myrmapana parallela","MCZ108610","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.610459097175723
"Lateral","Myrmapeni chickeringi","MCZ125078","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.10413471303631
"Lateral","Neon nellii*","MCZ126911","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.141368710787305
"Lateral","Castianeira longipalpa","MCZ126957","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0
"Lateral","Myrmaplata plataleoides","MCZ128934","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.705888950830716
"Lateral","Castianeira gertschi","MCZ137106","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.563172699865191
"Lateral","Castianeira trilineata","MCZ142573","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.241367457677229
"Lateral","Aetius nocturnus","MCZ16734","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.607551642072415
"Lateral","Sphecotypus niger","MCZ28119","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.67616831930873
"Lateral","Mazax spinosa","MCZ28153","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.175974500586729
"Lateral","Serendib volans","MCZ44162","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.39269008748365
"Lateral","Myrmecotypus rettenmeyeri","MCZ67875","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.573670296889841
"Lateral","Mazax pax","MCZ79128","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.43862846027979
"Lateral","Myrmapana centralis","MCZ93522","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.555622729227301
"Lateral","Corinnomma sp.","MCZ95991","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.710136060786819
"Lateral","Serendib suthepica","MCZ96085","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.37503636545556
"Lateral","Myrmarachne luctuosa","MUS401","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.690102466465761
"Lateral","Myrmarachne helensmithae","TPS103","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.706524771374002
"Lateral","Myrmarachne macaulayi","TPS104","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.592862955091949
